,timestamp,open,close,high,low,tx amt,tx vol
7,01/26/2023,1603.94,1606.32,1606.95,1601.83,574.3273681,921891.813384087
6,01/26/2023,1606.19,1609.05,1610.98,1605.2,893.5935,1436815.735954591
5,01/26/2023,1608.91,1601.75,1609.5,1594.51,834.6528024,1336222.468339706
4,01/26/2023,1601.72,1603.44,1604.38,1598.83,428.3538073,686602.103992363
3,01/26/2023,1603.44,1605.42,1609.33,1601.28,897.7766172,1440735.912091756
2,01/26/2023,1605.43,1601.59,1608.3,1600.23,439.5434936,705569.092280694
1,01/26/2023,1601.59,1601.78,1604.03,1596.91,552.8749271,885034.491414755
0,01/26/2023,1601.77,1601.07,1603.98,1600.14,427.1816155,684346.937901801
47,01/27/2023,1601.07,1594.35,1606.41,1591.94,846.7393856,1353903.03975281
46,01/27/2023,1594.34,1588.71,1597.74,1586.23,884.843677,1408381.00047256
45,01/27/2023,1588.72,1583.15,1591.86,1580.77,840.983824,1334701.493173855
44,01/27/2023,1583.12,1563.03,1585.31,1553.01,3456.22328322,5420222.936159402
43,01/27/2023,1563.02,1567.55,1569.5,1560.85,605.2310725,947922.397689907
42,01/27/2023,1567.44,1570.6,1572.87,1567.43,514.4774729,808260.764474511
41,01/27/2023,1570.59,1568.39,1572.11,1567.79,336.949156,529144.196235268
40,01/27/2023,1568.39,1565.81,1570.73,1565.8,338.8572055,531345.490374924
39,01/27/2023,1565.81,1569.2,1569.3,1563.19,398.8158412,624603.802393655
38,01/27/2023,1568.99,1564.78,1569,1564.1,305.0429775,477660.364687885
37,01/27/2023,1564.77,1568.17,1569.32,1564.5,318.5012621,498999.214260935
36,01/27/2023,1568.18,1583.28,1589.58,1568.18,1012.6998407,1599415.122866713
35,01/27/2023,1583.29,1584.65,1584.99,1577.68,593.9122555,938863.47492549
34,01/27/2023,1584.64,1582.49,1585.49,1581.2,317.8371945,503048.042871147
33,01/27/2023,1582.48,1580.47,1582.49,1578.12,311.1296914,491612.209907317
32,01/27/2023,1580.78,1585.43,1586.08,1580.26,607.2744646,961414.015620741
31,01/27/2023,1585.43,1581,1586.09,1579.31,602.4983903,953423.571610605
30,01/27/2023,1581,1578.75,1583.72,1577.95,317.2960447,501674.188049215
29,01/27/2023,1578.75,1576.22,1580.99,1575.81,544.3276551,859212.859354695
28,01/27/2023,1576.22,1578.47,1579.98,1576.05,337.4871659,532593.797572967
27,01/27/2023,1578.47,1580.18,1581.54,1577.71,245.2812597,387345.435070821
26,01/27/2023,1580.18,1576.67,1581.63,1572.68,437.2895251,689545.579517308
25,01/27/2023,1576.67,1577.34,1577.84,1573.38,342.0381628,539059.76323769
24,01/27/2023,1577.35,1578.91,1578.94,1575.74,214.0156199,337559.712152268
23,01/27/2023,1578.9,1576.61,1580.81,1576.46,313.3424576,494767.700609138
22,01/27/2023,1576.61,1575.19,1579.59,1572.11,455.4365393,717564.082249044
21,01/27/2023,1575.19,1570.1,1577.6,1560,1126.03569836,1767238.7770059376
20,01/27/2023,1570.2,1572.01,1584.68,1566.17,1650.4989189,2599975.414910945
19,01/27/2023,1572.01,1567.13,1573.9,1563.4,737.4501223,1156868.755147825
18,01/27/2023,1566.95,1580.12,1590,1565.26,1179.3738138,1861090.368205942
17,01/27/2023,1580.24,1584.42,1589.64,1577.92,1156.4919514,1832779.616742404
16,01/27/2023,1584.5,1574.73,1594,1574.23,1370.317616,2169850.622727715
15,01/27/2023,1574.72,1587.37,1589.39,1574.23,1194.8097909,1889906.309049494
14,01/27/2023,1587.37,1589.47,1590.8,1585.33,875.8226033,1391340.299514703
13,01/27/2023,1589.5,1591.89,1596.99,1587.61,990.6190316,1577641.690881796
12,01/27/2023,1591.88,1605.75,1610.99,1589.6,2266.9354742,3634627.615580371
11,01/27/2023,1605.76,1601.54,1608.27,1598.21,1011.6849514,1620314.774933873
10,01/27/2023,1601.66,1603.93,1606.55,1600.49,448.0829446,718626.772994469
9,01/27/2023,1604.18,1604.7,1607.19,1602.35,508.8750325,816487.608303306
8,01/27/2023,1604.56,1609.68,1611.38,1604.56,537.5785025,864871.13119534
7,01/27/2023,1609.67,1614.64,1621.06,1606.74,3006.0429105,4855261.270267365
6,01/27/2023,1614.64,1599.03,1614.87,1592.55,2175.0205009,3485749.44934428
5,01/27/2023,1598.95,1601.45,1601.87,1595.86,640.3891976,1024435.21604829
4,01/27/2023,1601.45,1599.11,1605.69,1597.24,473.9338284,759171.565954452
3,01/27/2023,1599.12,1595.33,1599.77,1587,1050.7594902,1674152.07099147
2,01/27/2023,1595.32,1593.01,1596.3,1589.69,713.6711846,1136785.418973406
1,01/27/2023,1593,1598.04,1598.68,1592.99,468.7430941,748284.302997395
0,01/27/2023,1598.04,1597.72,1599.63,1596.5,290.2740603,463876.631671097
47,01/28/2023,1597.71,1602.7,1602.93,1594.26,506.4912603,809459.703182969
46,01/28/2023,1602.7,1604.17,1606.65,1600.6,795.9998783,1276436.633918401
45,01/28/2023,1604.17,1596.91,1604.94,1596.21,422.9368784,676768.752308463
44,01/28/2023,1596.91,1595.38,1600.37,1594.6,351.2266537,561079.50472423
43,01/28/2023,1595.37,1593.75,1597.33,1592.27,377.7551831,602456.147057055
42,01/28/2023,1593.76,1595.84,1598.82,1593.51,411.0600099,656130.291559548
41,01/28/2023,1595.84,1595.75,1597.23,1595.59,189.0515227,301806.638043309
40,01/28/2023,1595.75,1598.8,1600.16,1595.47,343.9634981,549756.604958536
39,01/28/2023,1598.81,1600.76,1602.39,1598.8,462.2828988,739746.203962502
38,01/28/2023,1600.76,1599.52,1601.11,1598.55,279.9819807,447916.321087958
37,01/28/2023,1599.53,1599.14,1603.28,1596.65,389.5903146,623502.636632422
36,01/28/2023,1599.14,1600.11,1600.39,1597.16,226.712136,362445.738646584
35,01/28/2023,1600.11,1593.45,1600.38,1592.71,241.6235942,385920.791132302
34,01/28/2023,1593.44,1597.25,1598.34,1593.26,223.6290957,356960.986664579
33,01/28/2023,1597.23,1590.28,1597.4,1590.04,342.5688272,546045.037869166
32,01/28/2023,1590.29,1592.64,1593.33,1585.89,445.2640444,707906.315518613
31,01/28/2023,1592.65,1590.56,1593.95,1588.77,444.1447583,706861.687450852
30,01/28/2023,1590.58,1587.31,1593.96,1586.49,721.9550942,1148524.967827781
29,01/28/2023,1587.16,1591.48,1594.1,1585.61,1036.9932144,1649474.94162451
28,01/28/2023,1591.49,1592.34,1593.92,1590.87,239.9067601,382034.83115666
27,01/28/2023,1592.16,1586.11,1592.17,1575.86,1475.84139681,2336644.4463267853
26,01/28/2023,1586.2,1584.56,1588.97,1583.98,831.3854065,1319381.658071911
25,01/28/2023,1584.55,1583.77,1585.72,1580.39,683.7679922,1082111.503001545
24,01/28/2023,1583.89,1586.43,1587.07,1582.92,163.3912256,259087.128741119
23,01/28/2023,1586.43,1583.45,1586.43,1579.62,452.6361043,716582.904411762
22,01/28/2023,1583.45,1582.95,1584.87,1580.09,432.5784352,684689.08489281
21,01/28/2023,1582.95,1568.22,1582.95,1562.76,2625.9208035,4125540.162288583
20,01/28/2023,1568.17,1573.78,1575,1567.35,1204.6133245,1894157.679563362
19,01/28/2023,1573.77,1574.26,1574.42,1570.42,438.8286227,690200.1386344
18,01/28/2023,1574.26,1570.88,1574.34,1570.38,268.4205049,422068.786834414
17,01/28/2023,1570.71,1576.51,1580.49,1567.42,1038.4972163,1636290.533551604
16,01/28/2023,1576.5,1578.44,1580.82,1575.28,303.7960314,479431.242892208
15,01/28/2023,1578.44,1578.6,1580.83,1577.27,470.1855641,742319.334238049
14,01/28/2023,1578.59,1577.84,1580.43,1576.22,275.1857982,434252.617310343
13,01/28/2023,1577.85,1574.63,1579.22,1569.9,543.6853093,855616.751926675
12,01/28/2023,1574.54,1576.69,1577.5,1571.93,520.6025315,819599.596496297
11,01/28/2023,1576.69,1574.26,1577.25,1573.59,304.3508376,479380.11869573
10,01/28/2023,1574.27,1572.55,1574.27,1570.51,449.4656877,706656.88097774
9,01/28/2023,1572.56,1577.52,1578.37,1572.06,277.3675506,437170.149885376
8,01/28/2023,1577.61,1577.03,1577.75,1575.51,263.1563936,414890.255653638
7,01/28/2023,1577.03,1572.87,1577.41,1572.59,175.6848115,276769.294397055
6,01/28/2023,1573,1561.27,1573.32,1560.1,761.2297532,1192593.069831534
5,01/28/2023,1561.14,1565.34,1569.18,1556.02,927.111997,1449870.758448926
4,01/28/2023,1565.35,1566.93,1568.81,1564.69,535.0203468,838658.239939543
3,01/28/2023,1566.92,1564.33,1567.86,1561.01,490.7540556,767873.675482772
2,01/28/2023,1564.34,1564.88,1568.72,1561.79,355.229532,556129.789406499
1,01/28/2023,1564.87,1569.88,1569.94,1562.62,178.0145301,278895.828152557
0,01/28/2023,1569.88,1572.16,1574.11,1566.64,479.2834176,752367.803603661
47,01/29/2023,1572.06,1573.42,1573.42,1566.28,485.2416352,761922.34795781
46,01/29/2023,1573.43,1584.98,1587.64,1573.43,1301.7382513,2060809.523726593
45,01/29/2023,1584.91,1612.82,1618.63,1584.91,5393.1807549,8671299.754638301
44,01/29/2023,1613.03,1602.75,1617.09,1600.81,1433.638357,2309169.894343296
43,01/29/2023,1602.75,1593.49,1607.18,1582.83,1599.6997625,2548844.85340994
42,01/29/2023,1593.49,1591.71,1595.47,1585.01,667.258747,1061847.53410671
41,01/29/2023,1591.91,1590.38,1593.46,1588.55,557.6986334,887318.996344908
40,01/29/2023,1590.38,1594.24,1595,1590.04,393.4598489,626752.472684588
39,01/29/2023,1594.25,1592.22,1595.7,1592.07,709.3348731,1130961.882575208
38,01/29/2023,1592.11,1597.95,1599.02,1592.1,349.9613734,558678.159825571
37,01/29/2023,1598.25,1595.23,1599.25,1594.02,374.542851,597895.224254602
36,01/29/2023,1595.09,1597.18,1597.46,1593.15,329.6283167,525675.867720837
35,01/29/2023,1597.17,1594.87,1597.73,1594.03,212.0306593,338348.623094199
34,01/29/2023,1594.88,1593.85,1596.7,1592.52,277.9287057,443176.656264907
33,01/29/2023,1593.84,1589.44,1594.87,1588.99,156.2538401,248763.818064882
32,01/29/2023,1589.44,1592.58,1593.12,1588.33,310.4758008,493856.119956626
31,01/29/2023,1592.59,1590.26,1594.74,1590.25,241.7515978,385108.550032392
30,01/29/2023,1590.26,1590.39,1591.97,1589.17,259.325592,412490.693653283
29,01/29/2023,1590.38,1600.97,1602.6,1589.68,476.0655194,760021.800485678
28,01/29/2023,1600.89,1600.75,1604.69,1597.29,929.36482728,1487428.805610037
27,01/29/2023,1600.75,1608.24,1615.41,1600.75,1485.1174773,2388748.972169325
26,01/29/2023,1608.24,1611.68,1612.07,1605.76,582.734832,937946.290226756
25,01/29/2023,1611.68,1608.45,1618.99,1594.4,2575.221251,4135632.091449897
24,01/29/2023,1608.44,1609.27,1610.58,1606.23,426.9100509,686640.787901122
23,01/29/2023,1609.16,1606.86,1610.23,1603.58,492.0748817,790984.199099138
22,01/29/2023,1606.86,1610.51,1613.07,1603.91,857.926418,1380923.32509186
21,01/29/2023,1610.52,1616.76,1625,1609.73,1775.5236511,2874123.719652255
20,01/29/2023,1617.01,1612.74,1617.81,1611.9,746.804301,1205387.227962667
19,01/29/2023,1612.87,1608.93,1616,1605.69,640.3261145,1031741.269717036
18,01/29/2023,1609.08,1615.36,1616.15,1606.78,606.3028135,977302.613146793
17,01/29/2023,1615.37,1611.56,1616.18,1610.1,574.9033464,927544.549861309
16,01/29/2023,1611.56,1611.53,1614.4,1610.8,303.9103674,490067.740394055
15,01/29/2023,1611.53,1611.36,1615.43,1607.51,759.837975,1224749.883667841
14,01/29/2023,1611.36,1614.12,1617.6,1605.49,757.1309613,1220017.256541045
13,01/29/2023,1614.12,1615.45,1618.2,1611.25,600.3754425,969506.30475528
12,01/29/2023,1615.47,1617.55,1621.4,1612.94,1491.843648,2414585.907986477
11,01/29/2023,1617.55,1617.81,1618.04,1613.9,370.3029851,598415.455779571
10,01/29/2023,1617.85,1629.53,1633.11,1615.31,2132.7807321,3468145.090709726
9,01/29/2023,1629.38,1651.48,1655,1628.92,4196.31027943,6904450.4551853249
8,01/29/2023,1651.03,1654.18,1661.08,1646.88,3572.4433093,5908754.768313508
7,01/29/2023,1654.14,1647.78,1655,1637.41,1837.9235707,3025835.28833561
6,01/29/2023,1647.76,1635.55,1648,1628.44,1748.8576732,2867791.999644256
5,01/29/2023,1635.39,1640.24,1642.1,1632.76,1277.5411428,2093048.258538552
4,01/29/2023,1640.23,1643.24,1646.99,1639.71,808.5715111,1329401.437387156
3,01/29/2023,1643.25,1644.13,1645.14,1641.45,415.8007221,683475.254321061
2,01/29/2023,1643.58,1642.96,1645.2,1640.45,376.1333946,617993.302012441
1,01/29/2023,1643.17,1643.91,1654.21,1642.65,1133.2256938,1869464.582199227
0,01/29/2023,1643.91,1645.01,1648.1,1641.7,565.8269111,930903.905349143
47,01/30/2023,1645.01,1640,1647.51,1636.17,991.660227,1627680.896098191
46,01/30/2023,1639.99,1646.14,1646.55,1639.16,602.996723,991313.561087932
45,01/30/2023,1646.15,1639.53,1647.39,1633.49,964.0492139,1581936.370700472
44,01/30/2023,1639.53,1638.5,1639.68,1635.87,503.7136182,825482.643389759
43,01/30/2023,1638.51,1636.12,1638.69,1631.64,535.0236156,874742.950978005
42,01/30/2023,1636.13,1635.66,1637.19,1634.13,296.2539263,484615.725470914
41,01/30/2023,1635.79,1635.26,1638.76,1634.77,410.6446309,672000.334803015
40,01/30/2023,1635.26,1637.94,1638.18,1634.21,277.1376794,453476.870778042
39,01/30/2023,1637.93,1640.54,1641.36,1637.51,313.3882696,513819.363733907
38,01/30/2023,1640.54,1636.26,1640.54,1634.8,265.5025023,434905.611212606
37,01/30/2023,1636.25,1633.67,1636.26,1632.1,487.7879431,797005.472812599
36,01/30/2023,1633.67,1635.87,1636.07,1632.17,236.2694448,386086.900164902
35,01/30/2023,1635.87,1635.78,1636.81,1634.07,262.5230506,429400.518393178
34,01/30/2023,1635.96,1629.5,1636.31,1625.1,1041.9143078,1698296.852379011
33,01/30/2023,1629.5,1625.41,1631.79,1621.76,428.7801123,697743.991030992
32,01/30/2023,1625.41,1627.61,1628.45,1625.25,229.5824855,373479.098420578
31,01/30/2023,1627.5,1618.65,1630,1616.65,1318.7632567,2140456.466767917
30,01/30/2023,1618.65,1620.13,1622.67,1615.44,744.5481327,1206103.34961404
29,01/30/2023,1620.02,1597.8,1620.57,1590.26,4233.6748962,6790717.703113431
28,01/30/2023,1597.78,1588.17,1600.9,1582.13,2039.1300209,3241945.076653704
27,01/30/2023,1588.28,1594.57,1595.56,1580.5,1447.4856675,2301646.752474496
26,01/30/2023,1594.56,1585.9,1594.79,1576,1569.16838671,2488809.5013843327
25,01/30/2023,1585.96,1586.7,1587.46,1583.32,557.7081615,884288.75448167
24,01/30/2023,1586.7,1581.77,1588.9,1577.76,1478.5677618,2341795.46199323
23,01/30/2023,1581.6,1583.1,1585.29,1575,1437.8237696,2273329.796238518
22,01/30/2023,1583.1,1577.42,1583.61,1567.5,2222.7613319,3502431.344250544
21,01/30/2023,1577.45,1581.48,1581.48,1576.3,725.6249695,1145922.95183291
20,01/30/2023,1581.47,1577.48,1581.47,1577.24,841.6313997,1329025.669916808
19,01/30/2023,1577.47,1585.05,1586.89,1575.69,1293.7018924,2046745.314012107
18,01/30/2023,1585.04,1596.22,1596.23,1584.24,1115.6826295,1774072.960155501
17,01/30/2023,1596.22,1587.55,1597.09,1585.95,916.5976563,1458452.534766917
16,01/30/2023,1587.54,1584.79,1587.55,1571.3,1078.33575145,1703838.2010248953
15,01/30/2023,1584.78,1584.32,1590.42,1580.85,939.2417049,1489216.030566851
14,01/30/2023,1584.33,1582.98,1585.51,1578.37,635.1498568,1005104.154149743
13,01/30/2023,1583.06,1585.35,1589,1581.79,743.6768812,1179178.656897181
12,01/30/2023,1585.36,1580.96,1586.26,1579.45,432.7363328,685080.78906596
11,01/30/2023,1581.02,1578.9,1583.57,1576.97,1457.6973734,2303058.837348507
10,01/30/2023,1578.9,1578.24,1580.53,1573.89,815.4284167,1286039.458790442
9,01/30/2023,1578.24,1553.85,1578.27,1533.01,4774.37836245,7407391.7161030573
8,01/30/2023,1553.77,1554.12,1557.16,1548.3,1052.5616755,1633166.019048333
7,01/30/2023,1554.12,1544.61,1554.57,1536.25,1413.6219754,2187066.758587755
6,01/30/2023,1544.61,1553.36,1553.36,1544.55,998.4259049,1547885.235182718
5,01/30/2023,1553.28,1558.49,1561.09,1553.07,880.7037689,1372988.023831445
4,01/30/2023,1558.5,1556.78,1559.98,1552.73,469.67662934,731162.2973962132
3,01/30/2023,1556.79,1553.22,1557.62,1553.01,318.8717501,495853.092453905
2,01/30/2023,1553.22,1564.07,1567.08,1545,971.7410685,1512954.173382999
1,01/30/2023,1564.07,1567.07,1567.07,1560.71,647.1025308,1012025.346617505
0,01/30/2023,1566.98,1565.96,1567.74,1563.85,917.5132651,1436649.639210467
47,01/31/2023,1565.96,1565.95,1570.68,1564.8,964.8431317,1511792.577319404
46,01/31/2023,1566.28,1570.48,1575.89,1561.76,798.1529205,1252243.652546689
45,01/31/2023,1570.47,1566.62,1571.73,1565.48,360.334155,565060.670957579
44,01/31/2023,1566.62,1570.26,1574.85,1563.48,874.9486911,1373929.663431318
43,01/31/2023,1570.08,1573.94,1575.51,1569.5,359.4653166,565619.680280816
42,01/31/2023,1574.08,1569.29,1574.34,1569,278.2531899,437321.840254952
41,01/31/2023,1569.31,1568.03,1570.52,1566.79,381.1555247,597864.260995219
40,01/31/2023,1567.85,1568.9,1570.1,1566.77,331.4725922,520157.241336505
39,01/31/2023,1568.91,1570.16,1570.16,1566.17,208.7391584,327358.372025122
38,01/31/2023,1570.16,1572.62,1572.89,1570.15,231.962454,364478.674225968
37,01/31/2023,1572.62,1571.64,1573.11,1570.56,145.7198111,229067.801348181
36,01/31/2023,1571.63,1561.94,1572.05,1561.45,487.3721748,763695.626364931
35,01/31/2023,1561.94,1565.23,1566.29,1561.51,377.6808876,590593.582095157
34,01/31/2023,1565.39,1566.08,1569.55,1563.97,373.2326904,585048.895473435
33,01/31/2023,1566.08,1570.43,1571.51,1565.86,224.3921569,352261.786757902
32,01/31/2023,1570.1,1580.14,1581.04,1570.1,823.8143433,1298783.73194964
31,01/31/2023,1579.91,1573.52,1583.7,1573.46,839.7186173,1326528.545529655
30,01/31/2023,1573.65,1571.49,1573.65,1567.06,411.0632089,645525.904967083
29,01/31/2023,1571.49,1572.32,1575.32,1571.3,300.8090583,473228.638198698
28,01/31/2023,1572.32,1572.01,1573.41,1570.88,162.3609166,255252.688298074
27,01/31/2023,1572.01,1573.36,1573.57,1568.55,231.6121981,363837.261499955
26,01/31/2023,1573.36,1567.29,1574.03,1565.78,256.3717077,402489.744968459
25,01/31/2023,1567.28,1568.35,1570.44,1566.49,226.5246867,355347.787424951
24,01/31/2023,1568.35,1570.96,1572,1566.65,273.0901004,428905.76907601
23,01/31/2023,1570.96,1575.17,1575.17,1570.96,419.9875158,660799.745898368
22,01/31/2023,1575.16,1573.75,1575.79,1571.2,273.25857,430068.104716377
21,01/31/2023,1573.67,1573.46,1578.93,1572.7,424.1435812,668400.021748131
20,01/31/2023,1573.84,1587.93,1587.93,1573.84,1625.1339518,2570833.784799705
19,01/31/2023,1588,1582.28,1589.6,1581.33,848.9906157,1345410.314235134
18,01/31/2023,1582.48,1583.32,1588.02,1579.18,870.855382,1380546.351306402
17,01/31/2023,1583.16,1587.74,1588.5,1581.57,525.1624502,832722.095910974
16,01/31/2023,1587.74,1588.77,1596.06,1587.74,795.2959634,1265514.40151851
15,01/31/2023,1588.93,1589.58,1590.37,1586.79,438.6893909,696874.918036207
14,01/31/2023,1589.72,1593.45,1605.56,1589.72,1460.8231776,2333872.938245131
13,01/31/2023,1593.51,1592.91,1594.33,1589.31,440.4180903,701094.343504413
12,01/31/2023,1592.93,1592.88,1596.22,1591.65,320.6497511,511098.238590137
11,01/31/2023,1592.89,1591.03,1593.35,1589.9,432.3371039,687962.876668597
10,01/31/2023,1591.03,1594.41,1595.29,1589.94,534.5074531,851382.478430977
9,01/31/2023,1594.41,1590.96,1595.38,1588.4,369.0142559,587188.39370002
8,01/31/2023,1590.97,1597.36,1598.65,1590.78,551.8180512,880559.173318575
7,01/31/2023,1597.36,1588.6,1598.22,1588.6,387.1149628,616875.771758521
6,01/31/2023,1588.6,1587.34,1592.34,1583.92,931.0775686,1477856.308898066
5,01/31/2023,1587.12,1577.31,1590.41,1564,1895.7278892,2986107.202900099
4,01/31/2023,1577,1577.2,1578.26,1568.13,1152.2399275,1811655.058553184
3,01/31/2023,1577.21,1572.53,1579.21,1570.77,519.1418237,817845.951686456
2,01/31/2023,1572.52,1590.2,1600.54,1570.98,1367.32705936,2171286.1418492424
1,01/31/2023,1590.2,1582.45,1590.62,1581.99,1141.052367,1809537.690858055
0,01/31/2023,1582.16,1585.38,1587.91,1581.66,353.796877,560734.043043228
47,02/01/2023,1585.38,1581.64,1590.08,1581.15,582.1553034,922565.454139984
46,02/01/2023,1581.63,1583.14,1586.68,1576.66,447.93649346,709077.15474808
45,02/01/2023,1583.22,1581.04,1586.67,1580.6,341.8854968,541696.391566932
44,02/01/2023,1581.05,1589.08,1592.88,1580.81,778.984647,1236790.754211703
43,02/01/2023,1588.91,1583.14,1589.41,1582.28,449.2544828,712565.513245351
42,02/01/2023,1583.04,1585.55,1585.55,1582.1,243.9639656,386471.204055875
41,02/01/2023,1585.69,1581.62,1586.03,1579.81,259.0394109,409818.945100261
40,02/01/2023,1581.62,1584.5,1584.67,1578.56,271.1642045,428862.908809491
39,02/01/2023,1584.49,1583.86,1585.51,1582.04,155.7094412,246702.047511851
38,02/01/2023,1583.86,1582.67,1585.03,1581.11,193.934656,307023.417286812
37,02/01/2023,1582.68,1585.31,1585.55,1582.61,211.1601752,334498.605264019
36,02/01/2023,1585.31,1583.07,1585.6,1582.33,140.5114147,222488.044369483
35,02/01/2023,1582.91,1578.95,1583.4,1575.42,266.0622532,420288.082357194
34,02/01/2023,1578.97,1574.87,1581.42,1573.8,387.2117175,610840.086253676
33,02/01/2023,1574.83,1577.97,1578.05,1569.95,479.9603856,755288.759648589
32,02/01/2023,1577.99,1575.49,1578.75,1574.39,180.1242891,283953.754560121
31,02/01/2023,1575.42,1568.81,1576.44,1567.2,834.4464125,1311782.062857139
30,02/01/2023,1568.8,1570.75,1573.43,1567.33,507.6096333,797306.565294099
29,02/01/2023,1570.62,1575,1575,1566.5,397.0887959,623799.240725386
28,02/01/2023,1575,1573.42,1575,1572.39,230.7255228,363043.564096898
27,02/01/2023,1573.42,1574.48,1576.52,1572.7,207.690135,327006.725685221
26,02/01/2023,1574.48,1575.32,1575.94,1570.92,233.4120968,367265.187401559
25,02/01/2023,1575.1,1582.56,1583.59,1574.83,425.7236234,672116.545618398
24,02/01/2023,1582.57,1580.85,1583.49,1580,314.7850453,497813.69944033
23,02/01/2023,1580.85,1582.85,1583,1580.04,185.1667379,292868.879052085
22,02/01/2023,1582.85,1579.04,1583.21,1578.16,290.9363706,460023.001653686
21,02/01/2023,1579.04,1584.25,1587.56,1572.4,852.0337972,1348485.044054414
20,02/01/2023,1584.05,1581.46,1586.34,1580.13,478.602228,757832.421058394
19,02/01/2023,1581.56,1583.65,1587.2,1581,210.3086789,333149.873957486
18,02/01/2023,1583.93,1584.77,1589.68,1576.5,878.0143243,1391357.01212766
17,02/01/2023,1584.99,1579.59,1585.57,1578.33,876.3930033,1385637.982054943
16,02/01/2023,1579.59,1575.67,1583.41,1572.52,1186.3674842,1872156.818978624
15,02/01/2023,1575.42,1578.14,1580.09,1573.93,440.6912215,695475.191145481
14,02/01/2023,1578.14,1576,1578.86,1570.61,881.3514397,1388243.593480849
13,02/01/2023,1575.82,1576.48,1579.59,1572.4,477.5659043,752368.294357551
12,02/01/2023,1576.49,1571.48,1577.32,1567.21,627.6196796,986577.248150744
11,02/01/2023,1571.47,1582.47,1583.87,1567.21,752.7861536,1184999.728229392
10,02/01/2023,1582.9,1580.82,1586.07,1572.77,1469.8036444,2322080.716472607
9,02/01/2023,1580.98,1574.85,1589.52,1566.19,3271.603473,5163807.348791541
8,02/01/2023,1574.71,1617.53,1627.57,1555.3,8836.09627061,14111939.8757373239
7,02/01/2023,1617.53,1634.98,1635,1613.55,4326.2502892,7029849.99588554
6,02/01/2023,1634.99,1632.21,1639.25,1626.12,2622.7698086,4286654.614782886
5,02/01/2023,1632.2,1640.96,1647.98,1632.2,2938.6957109,4823888.149326708
4,02/01/2023,1641.02,1635.19,1642.46,1632.57,1107.9812685,1814852.353061341
3,02/01/2023,1635.2,1641.77,1648.15,1635.2,1574.9931654,2586562.159483068
2,02/01/2023,1641.77,1637.8,1643.45,1635.76,478.86989,785130.750940886
1,02/01/2023,1637.8,1647.13,1647.13,1637.08,857.4953158,1408077.105096296
0,02/01/2023,1647.13,1641.65,1647.28,1638.51,446.5311287,732951.67298658
47,02/02/2023,1641.65,1645.5,1654.5,1639.34,1699.6170667,2798219.163580243
46,02/02/2023,1645.34,1692.2,1697.1,1645.02,5606.42754071,9404765.2727611361
45,02/02/2023,1692.21,1684.54,1692.27,1682.3,1583.5587452,2669920.18073457
44,02/02/2023,1684.65,1676.04,1685.32,1674.71,1056.1220492,1772030.901294583
43,02/02/2023,1675.58,1672.63,1678.1,1671,758.5069523,1270400.992038148
42,02/02/2023,1672.62,1670.03,1673.99,1665.91,617.2032649,1030791.1964766
41,02/02/2023,1670.36,1674.69,1674.69,1670.06,467.3410314,781833.640246616
40,02/02/2023,1674.69,1671.26,1677.2,1669.87,536.2829844,897863.363391819
39,02/02/2023,1671.27,1673.49,1674.45,1669.2,335.6671603,561301.807406138
38,02/02/2023,1673.62,1672.9,1675.42,1672.9,305.488001,511459.641928401
37,02/02/2023,1672.91,1672.21,1676.63,1671.72,328.2308804,549485.256835532
36,02/02/2023,1672.21,1669.94,1674.03,1669.76,252.207025,421740.121397765
35,02/02/2023,1669.94,1664.14,1671.39,1660.5,736.3513491,1226904.916195264
34,02/02/2023,1664.15,1666.52,1668.68,1663.79,420.7813488,701172.536205611
33,02/02/2023,1666.52,1669.72,1670.1,1666.01,252.7495633,421762.908674844
32,02/02/2023,1669.72,1664.27,1669.89,1662.44,370.7680951,617300.58139882
31,02/02/2023,1664.27,1669.46,1670.12,1661.09,1159.3148696,1930162.643858724
30,02/02/2023,1669.72,1669.78,1670.3,1668.16,317.5427911,530024.445915068
29,02/02/2023,1669.8,1667.23,1670.29,1665.68,454.3111736,757736.348734677
28,02/02/2023,1667.23,1674.01,1674.29,1667.19,241.793897,403883.168900553
27,02/02/2023,1674.16,1671.21,1674.6,1669.81,294.765088,492786.66345721
26,02/02/2023,1671.21,1668.96,1671.22,1667.35,350.8300028,585499.649317494
25,02/02/2023,1668.96,1671.8,1671.96,1668.8,222.7462207,372165.185311242
24,02/02/2023,1671.8,1672.37,1672.76,1669.3,316.6779642,529316.161880688
23,02/02/2023,1671.8,1672.74,1673.53,1669.31,426.1370494,712347.163582205
22,02/02/2023,1672.74,1676.76,1677.15,1671.2,483.7233774,809837.319125178
21,02/02/2023,1676.76,1675.09,1676.84,1670.15,512.1419922,856947.898842807
20,02/02/2023,1675.1,1672.59,1676.62,1669.2,587.6712401,982517.34276845
19,02/02/2023,1672.43,1683.58,1689.6,1671.47,1179.1142439,1982526.070853341
18,02/02/2023,1684.01,1656.29,1687.89,1650.1,3092.50664004,5156679.7610946844
17,02/02/2023,1656.29,1664.2,1665.75,1653.19,1205.6554819,2001057.602339133
16,02/02/2023,1664.09,1678.23,1685.6,1664.09,1066.5039341,1785576.700125467
15,02/02/2023,1678.4,1680.62,1684.5,1672.93,833.7646097,1399582.448676746
14,02/02/2023,1680.56,1672.21,1683.71,1672.21,651.22621,1092384.892646799
